0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
1080Lines,125.471015625,99.98542481547501,43.338125,10.870604697273054,89.0,1600,67.40625,58.19615503568513,255.0,1600,220.165,62.14381727090797,255.0,1600,41.288125,10.190135376155462,80.0,1600,40.91375,8.197869292535714,84.0,1600,62.844375,55.46060679310473,255.0,1600,227.891875,62.866685804043904,255.0,1600,41.669375,9.278675126836536,84.0,1600,194.9125,85.77367657824864,255.0,1600,211.515625,82.14459663215453,255.0,1600,247.49875,32.24916663167438,255.0,1600,205.39125,86.21504754645503,255.0,1600,47.315,21.325237982259427,227.0,1600,78.88875,66.90232711526184,255.0,1600,231.804375,56.97231657445022,255.0,1600,44.693125,13.30921495560031,168.0,1600,34.0,38.0,55.0,255.0,255.0,255.0,255.0,255.0,23.974375,46.27693607089146,3.017162550340185
1080Lines,125.5690234375,100.02528665362613,42.32125,10.049467569851648,89.0,1600,67.485,58.19582051144222,255.0,1600,220.29875,61.780464132584015,255.0,1600,41.4725,10.066925734801066,79.0,1600,41.556875,8.857864597879953,84.0,1600,63.54,55.46847888666139,255.0,1600,228.199375,62.02341996866487,255.0,1600,43.43125,10.063437456331709,72.0,1600,195.148125,85.84094992475546,255.0,1600,211.88125,82.622482705602,255.0,1600,247.743125,31.843262870415384,255.0,1600,205.978125,86.33774607021181,255.0,1600,46.600625,18.277236514565733,230.0,1600,77.523125,67.14460674718688,255.0,1600,231.63875,57.4446646646797,255.0,1600,44.28625,12.063138519369659,140.0,1600,34.0,39.0,55.0,255.0,255.0,255.0,255.0,255.0,24.3387109375,46.095189400178384,3.333591351658683
1080Lines,125.2312890625,100.30599814159703,42.5925,10.171538416090263,86.0,1600,65.005625,58.997250727126044,255.0,1600,219.935625,63.20702279699129,255.0,1600,42.8625,10.667759546877686,85.0,1600,42.250625,9.57916030293757,88.0,1600,64.7475,55.18232274696309,255.0,1600,227.69,63.70085478233397,255.0,1600,42.18875,9.914414931679024,73.0,1600,195.335625,85.93543640931473,255.0,1600,212.071875,82.61797902989625,255.0,1600,247.796875,31.88376334804872,255.0,1600,206.03125,86.73109461685296,255.0,1600,45.758125,15.614844587262947,222.0,1600,75.01125,67.08175887256908,255.0,1600,231.373125,58.2639481389167,255.0,1600,43.049375,9.701066287237449,123.0,1600,33.0,38.0,54.0,255.0,255.0,255.0,255.0,255.0,23.8825390625,45.87348507161475,3.985650250284678
1080Lines,124.554765625,100.76657416760936,41.438125,9.203120203733896,82.0,1600,65.67125,58.77759499535091,255.0,1600,219.833125,63.44320513446949,255.0,1600,41.39125,9.326812072594795,85.0,1600,43.61625,10.41622464895511,88.0,1600,62.08,55.82070494001307,255.0,1600,227.725625,63.6006611078798,255.0,1600,39.08375,7.462103318602605,70.0,1600,195.21625,86.19099857837534,255.0,1600,213.171875,80.36570993890601,255.0,1600,247.7125,32.076273844541234,255.0,1600,205.8925,87.10758258469811,255.0,1600,44.118125,11.36779096765836,183.0,1600,73.615,67.41367090583334,255.0,1600,231.48375,57.888802768216756,255.0,1600,40.826875,6.664882049547089,95.0,1600,34.0,38.0,51.0,255.0,255.0,255.0,255.0,255.0,23.335390625,45.74488117542401,4.2232914064757665
1080Lines,124.1395703125,100.83788201769893,40.214375,8.416110643246975,72.0,1600,66.20125,58.72727857169527,255.0,1600,219.836875,63.02090141559683,255.0,1600,40.175,7.748023941625374,80.0,1600,38.33125,6.893313676128484,59.0,1600,59.311875,56.35356784609449,255.0,1600,228.09875,62.302409651934816,255.0,1600,41.048125,8.646722441733342,70.0,1600,195.15,85.21241106787203,255.0,1600,211.800625,81.44643715110794,255.0,1600,247.569375,31.792454877051807,255.0,1600,205.913125,85.13948453998518,255.0,1600,43.04625,11.500667847455642,170.0,1600,76.5525,66.8481468983995,255.0,1600,231.53625,57.83023591459315,255.0,1600,41.4475,10.717263818251373,103.0,1600,33.0,37.0,51.0,255.0,255.0,255.0,255.0,255.0,22.97765625,46.97798654164348,3.1838221823990907
1080Lines,125.336171875,100.12716346461863,40.29875,8.822598734924988,102.0,1600,67.565,58.34357955250946,255.0,1600,220.1425,62.19961570419869,255.0,1600,40.77125,9.160386096529994,81.0,1600,38.420625,6.668298104417273,61.0,1600,67.9025,54.83856301682239,255.0,1600,228.88375,60.12125444414396,255.0,1600,48.0825,11.55062525363887,78.0,1600,195.491875,85.11465023122855,255.0,1600,212.506875,81.26769778167937,255.0,1600,247.788125,31.548763588837755,255.0,1600,206.47125,85.29011767747481,255.0,1600,43.00375,10.871176842343242,139.0,1600,75.71,67.05769642628653,255.0,1600,231.388125,58.24649117315459,255.0,1600,40.951875,9.388999360122195,100.0,1600,33.0,39.0,55.0,255.0,255.0,255.0,255.0,255.0,23.5408203125,46.26032711678645,2.766097292327629
1080Lines,125.276328125,100.21502687480223,40.7775,8.869779802791047,97.0,1600,66.995625,58.43412407026715,255.0,1600,219.94125,63.18683841147221,255.0,1600,40.735625,8.79691598569493,79.0,1600,40.980625,8.455929848891547,96.0,1600,68.80375,54.30505488384576,255.0,1600,227.65625,63.79374448907589,255.0,1600,46.609375,11.362241729050435,80.0,1600,195.725625,85.12064434295229,255.0,1600,212.595625,81.45903636711752,255.0,1600,247.93375,31.02471774146382,255.0,1600,207.121875,84.5746239807448,255.0,1600,42.625625,9.204440143722756,104.0,1600,74.32125,67.24814531596763,255.0,1600,231.51625,57.792665935544974,255.0,1600,40.08125,6.966143010124039,81.0,1600,34.0,39.0,54.0,255.0,255.0,255.0,255.0,255.0,23.545546875,46.08551277768511,3.6823571206299377
1080Lines,125.059375,100.37029443943749,41.270625,9.19612076417959,91.0,1600,65.774375,58.730451797677965,255.0,1600,219.978125,63.05615668976642,255.0,1600,41.451875,9.007160150922987,85.0,1600,46.26125,12.342477402754277,106.0,1600,66.19,55.199865488966545,255.0,1600,227.999375,62.82281133958727,255.0,1600,42.861875,9.580529551354402,77.0,1600,195.7075,85.21208508040395,255.0,1600,212.156875,82.30772907348602,255.0,1600,247.795625,31.571606798821232,255.0,1600,207.385,84.25961681018968,255.0,1600,41.575,7.017077383070533,86.0,1600,72.809375,67.80003161584348,255.0,1600,231.499375,57.80994723755917,255.0,1600,40.23375,5.638626688964255,67.0,1600,34.0,39.0,52.0,255.0,255.0,255.0,255.0,255.0,23.4137109375,45.99715658138764,3.8891861705285464
1080Lines,125.7029296875,99.81070595215192,42.165625,10.745845399938295,89.0,1600,67.626875,58.234591547759436,255.0,1600,220.0625,62.42418276397377,255.0,1600,46.351875,14.385863164383812,91.0,1600,40.6775,11.075242378837585,82.0,1600,59.6275,56.23604265726741,255.0,1600,227.936875,62.793294946470006,255.0,1600,41.71,12.766788946324757,88.0,1600,196.14,83.59627922341998,255.0,1600,212.39375,80.35029533820955,255.0,1600,247.65125,31.31530573757024,255.0,1600,207.00375,83.20795476357715,255.0,1600,46.69125,17.06948076062948,193.0,1600,77.2775,66.83075073459821,255.0,1600,231.904375,56.717206215216336,255.0,1600,46.02625,15.606106527173905,184.0,1600,33.0,38.0,56.0,255.0,255.0,255.0,255.0,255.0,24.25765625,46.18283319597052,3.0437846638554795
1080Lines,125.7003515625,99.91827449471594,43.608125,12.340211059150285,91.0,1600,67.960625,58.2610103294594,255.0,1600,219.93625,62.73873154549349,255.0,1600,45.285,12.84936866153353,98.0,1600,40.11875,10.031806838127418,84.0,1600,60.824375,56.04764518567551,255.0,1600,227.72,63.33817253442034,255.0,1600,41.565625,10.677579002722247,88.0,1600,196.36125,83.67569538663841,255.0,1600,213.02375,80.27447873351467,255.0,1600,247.878125,31.05594985641841,255.0,1600,207.925,82.7451395853557,255.0,1600,46.164375,15.46152016650934,184.0,1600,75.73625,66.94507402294437,255.0,1600,231.835,56.88923689943467,255.0,1600,45.263125,14.336060833938136,166.0,1600,33.0,39.0,56.0,255.0,255.0,255.0,255.0,255.0,24.4149609375,46.06113671233972,3.550603701829207
1080Lines,124.9830078125,100.47481758668718,43.700625,12.102623666353301,100.0,1600,66.651875,58.45473192124291,255.0,1600,219.78625,63.57590393331031,255.0,1600,41.22625,10.31431340116733,101.0,1600,40.235,9.916641316494209,88.0,1600,60.099375,56.24575094715489,255.0,1600,227.893125,63.14798455005809,255.0,1600,40.419375,7.990056295757558,80.0,1600,196.598125,83.68367744957422,255.0,1600,213.0575,80.56288968098153,255.0,1600,247.98375,30.74595072424172,255.0,1600,208.565,82.04477146655964,255.0,1600,45.100625,12.24486625526694,137.0,1600,74.170625,67.25473226553932,255.0,1600,231.389375,58.13780192017389,255.0,1600,42.85125,9.845385895814344,148.0,1600,33.0,38.0,53.0,255.0,255.0,255.0,255.0,255.0,23.592421875,45.57609764939317,4.329277322728281
1080Lines,124.5042578125,100.80351586128349,43.16,10.972039464019442,101.0,1600,67.33,58.28378719678398,255.0,1600,220.148125,62.64275643667331,255.0,1600,39.338125,7.499253061763885,75.0,1600,39.96375,9.128180866826643,88.0,1600,60.79625,56.04112093755353,255.0,1600,228.133125,62.46018053715803,255.0,1600,39.64625,7.904262200705388,71.0,1600,196.591875,83.76690312399269,255.0,1600,213.214375,80.1597524843944,255.0,1600,247.733125,31.973319388739963,255.0,1600,207.57375,84.02733668835101,255.0,1600,43.525,9.5135101303357,115.0,1600,73.324375,67.59783950585532,255.0,1600,231.410625,58.104621262937215,255.0,1600,40.179375,5.792641850604523,77.0,1600,34.0,38.0,51.0,255.0,255.0,255.0,255.0,255.0,23.0930078125,45.57524750875539,4.356501793586183
1080Lines,124.7855859375,100.48216222318915,40.75,9.457933178025737,85.0,1600,65.79,58.76220851874102,255.0,1600,219.9,62.84329717638946,255.0,1600,40.213125,9.257305371131224,88.0,1600,42.461875,12.425922359502131,97.0,1600,60.10875,56.307299024527005,255.0,1600,228.068125,62.38591374648908,255.0,1600,47.346875,12.178066461239855,94.0,1600,195.174375,86.04721214751456,255.0,1600,211.03875,83.04156187378402,255.0,1600,247.520625,32.088036315882206,255.0,1600,206.021875,86.04682676592074,255.0,1600,42.724375,11.79251482336889,138.0,1600,75.350625,67.11937266623829,255.0,1600,231.690625,57.346806032327336,255.0,1600,42.409375,11.031853294409558,120.0,1600,33.0,38.0,54.0,255.0,255.0,255.0,255.0,255.0,23.0073046875,45.69223027582524,3.046241524218111
1080Lines,124.707734375,100.6692478934329,40.05625,8.801666656804267,85.0,1600,65.476875,58.856643339850564,255.0,1600,219.97375,62.637134041537216,255.0,1600,42.400625,10.006316735411437,88.0,1600,42.32625,11.909599528846467,97.0,1600,60.978125,55.94396881241422,255.0,1600,228.05875,62.4210024626127,255.0,1600,44.440625,10.72556406951984,79.0,1600,195.310625,86.25227757635955,255.0,1600,211.29375,83.72302527344254,255.0,1600,247.729375,31.902231694810553,255.0,1600,206.76125,85.86789562134092,255.0,1600,42.4125,10.439401024484116,128.0,1600,74.22125,67.4886457001287,255.0,1600,231.770625,57.029766456731835,255.0,1600,42.113125,9.65059986396571,119.0,1600,33.0,38.0,52.0,255.0,255.0,255.0,255.0,255.0,23.03921875,45.34207337715875,3.2749996288259666
1080Lines,124.429609375,100.95145707608638,40.25125,8.71647138683424,88.0,1600,66.27625,58.59861291820397,255.0,1600,219.97125,62.63120566808131,255.0,1600,41.201875,8.951179893420475,80.0,1600,42.269375,10.845186126082623,97.0,1600,59.67125,56.33375474293809,255.0,1600,227.888125,62.87978100299313,255.0,1600,43.346875,9.760586700315457,75.0,1600,195.448125,86.60942390400929,255.0,1600,211.96375,82.86326801386427,255.0,1600,247.8775,31.544432848761126,255.0,1600,207.255625,85.64178466647793,255.0,1600,42.078125,8.72586795020272,111.0,1600,72.73875,67.99827570194336,255.0,1600,231.480625,57.946103187439405,255.0,1600,41.155,7.2818936410799076,71.0,1600,33.0,38.0,51.0,255.0,255.0,255.0,255.0,255.0,22.9075390625,45.232818796616435,3.6563074357390164
1080Lines,124.23625,101.07680309268542,40.78125,8.503655004614192,80.0,1600,65.315,58.88128543943313,255.0,1600,219.720625,63.3262293572685,255.0,1600,40.449375,8.409960589050046,77.0,1600,41.183125,9.797044974602036,97.0,1600,61.03,55.92594746627008,255.0,1600,227.985625,62.604945238849744,255.0,1600,43.18125,8.49372700511972,75.0,1600,195.48375,86.59933450054625,255.0,1600,212.434375,81.8527302132273,255.0,1600,247.725625,32.165009612300366,255.0,1600,207.264375,85.82896935685163,255.0,1600,40.94875,6.4329132931744075,92.0,1600,72.91625,67.86752158387324,255.0,1600,231.58625,57.64124010582614,255.0,1600,39.774375,5.567177773286479,67.0,1600,34.0,38.0,49.0,255.0,255.0,255.0,255.0,255.0,22.6746484375,45.22432763926158,3.9511904389087498
1080Lines,125.1845703125,100.11091717933286,42.30375,9.76288819650722,84.0,1600,68.10375,58.149660239226684,255.0,1600,219.976875,62.63099344760847,255.0,1600,40.68625,9.12196858893408,79.0,1600,40.531875,10.60490377063248,88.0,1600,61.71,55.782711479453916,255.0,1600,228.040625,62.50171177343366,255.0,1600,42.133125,13.57720157964722,96.0,1600,195.060625,85.44444510680243,255.0,1600,211.33125,82.44430103674541,255.0,1600,247.525,32.05502105755041,255.0,1600,205.48625,85.91249799032444,255.0,1600,46.05875,12.93402676808348,103.0,1600,77.030625,66.70353016976969,255.0,1600,231.839375,57.02434633215338,255.0,1600,45.135,13.24912355591871,142.0,1600,33.0,38.0,55.0,255.0,255.0,255.0,255.0,255.0,23.8477734375,46.68946271522269,2.836206709955892
1080Lines,125.3007421875,100.16033544434721,42.24375,10.143561304467973,90.0,1600,67.0575,58.40684201144588,255.0,1600,220.2075,62.044818024956776,255.0,1600,42.595625,10.72815715113155,92.0,1600,40.766875,10.582415968689523,96.0,1600,62.871875,55.44218122498768,255.0,1600,227.765625,63.233451932971164,255.0,1600,42.560625,12.22502861384688,96.0,1600,195.170625,85.70678364114113,255.0,1600,211.613125,83.1146028248609,255.0,1600,247.761875,31.713820669928353,255.0,1600,206.234375,85.74618471605238,255.0,1600,45.41125,12.303541093421032,105.0,1600,76.259375,66.81709810826399,255.0,1600,231.545625,57.79340722227212,255.0,1600,44.74625,12.787077888927556,131.0,1600,33.0,38.0,55.0,255.0,255.0,255.0,255.0,255.0,23.9501171875,46.36425553583835,3.131284724263878
1080Lines,124.5530078125,100.78006996758741,41.625,9.573041575173482,95.0,1600,66.389375,58.55574491123288,255.0,1600,220.0575,62.88306961138268,255.0,1600,41.4125,10.093492643777969,89.0,1600,41.683125,10.828964181045896,88.0,1600,61.4825,55.88655646709681,255.0,1600,227.608125,63.93998794951697,255.0,1600,38.96875,8.590344779896789,76.0,1600,195.340625,85.85598173458489,255.0,1600,212.16375,82.41127462876364,255.0,1600,247.80625,31.814618667170915,255.0,1600,206.41625,85.91664847942744,255.0,1600,44.70125,10.51977891580902,106.0,1600,73.848125,67.4339403341105,255.0,1600,231.309375,58.4253255199265,255.0,1600,42.035625,9.04492155075847,95.0,1600,33.0,38.0,52.0,255.0,255.0,255.0,255.0,255.0,23.4316796875,45.95053238086475,3.8521823613051254
1080Lines,124.3955859375,100.86688646529915,41.761875,9.265874027007651,94.0,1600,66.385,58.57354799736824,255.0,1600,219.815,63.47321895886485,255.0,1600,41.2125,9.049093531951142,84.0,1600,41.505625,10.457890244182858,88.0,1600,61.804375,55.62865588758527,255.0,1600,228.081875,62.596417001968845,255.0,1600,38.683125,7.891227105740589,78.0,1600,195.29125,85.97666935534023,255.0,1600,213.79375,79.02963027205365,255.0,1600,247.81125,31.467969801649105,255.0,1600,206.373125,86.17848573010768,255.0,1600,43.119375,8.29925446105703,91.0,1600,73.0625,67.65997593666437,255.0,1600,231.49375,57.89442944651497,255.0,1600,40.135,6.040945704109582,71.0,1600,34.0,38.0,51.0,255.0,255.0,255.0,255.0,255.0,23.1966796875,45.850802847802186,4.127950897109805
1080Lines,126.6661328125,99.14351171667066,43.659375,10.717432043608907,88.0,1600,68.465625,58.65328267334553,255.0,1600,220.013125,62.53331474289825,255.0,1600,41.003125,8.651408280411635,79.0,1600,45.79375,11.171893793690487,83.0,1600,62.415,55.6073086473352,255.0,1600,228.351875,61.622261066796106,255.0,1600,47.795625,13.062785149399609,86.0,1600,197.40625,82.12896846385873,255.0,1600,212.6775,79.72530805051807,255.0,1600,247.6675,31.245850824549493,255.0,1600,208.11875,82.12829688017096,255.0,1600,47.24125,15.895220930754625,190.0,1600,78.17,67.22477110411013,255.0,1600,231.535,57.84345274099741,255.0,1600,46.344375,16.118685767126767,205.0,1600,34.0,40.0,58.0,255.0,255.0,255.0,255.0,255.0,24.01609375,45.43144189728311,2.7492350834959787
1080Lines,126.4203515625,99.44624089427113,43.176875,11.505350504629357,103.0,1600,68.90125,58.2611062239424,255.0,1600,219.974375,62.670716593632264,255.0,1600,41.903125,10.328419057841089,92.0,1600,44.92375,11.235065017057089,85.0,1600,63.220625,55.305871746220355,255.0,1600,227.855,62.97661450887941,255.0,1600,46.17125,11.980272260574884,86.0,1600,197.5225,82.37886254222013,255.0,1600,212.88625,80.52359629908179,255.0,1600,247.860625,31.12904511239262,255.0,1600,208.618125,82.4035105228192,255.0,1600,46.573125,16.1283803506234,185.0,1600,76.5075,66.96091168547514,255.0,1600,231.63125,57.50052411445917,255.0,1600,45.0,14.05760470350479,183.0,1600,34.0,40.0,57.0,255.0,255.0,255.0,255.0,255.0,24.2574609375,45.42253539464922,3.1242344048990667
